"occurrenceStatus.2";"geometry.2";"pred.2"
1;c(9.151172, 61.799286);0,726
1;c(9.195549, 61.798243);0,718
1;c(9.123745, 61.818165);0,716
1;c(9.049086, 61.773956);0,724
1;c(9.182603, 61.790002);0,728
1;c(8.983631, 61.906192);0,737
1;c(9.20402, 61.559441);0,694
1;c(9.102331, 61.828057);0,716
1;c(9.154156, 61.789229);0,722
1;c(9.145735, 61.812667);0,726
1;c(9.172612, 61.800517);0,718
1;c(9.045946, 61.829075);0,724
1;c(9.077208, 61.878972);0,716
1;c(9.115907, 61.893972);0,718
1;c(9.084985, 61.73444);0,69
1;c(9.092418, 61.814509);0,716
1;c(9.020174, 61.903319);0,703
1;c(9.033108, 61.896314);0,703
1;c(8.903231, 61.930755);0,79
1;c(9.003997, 61.908437);0,703
1;c(9.859443, 62.732423);0,807
1;c(9.708717, 62.810727);0,872
1;c(7.231808, 61.406988);0,828
1;c(7.309515, 61.425036);0,847
1;c(10.178739, 64.020488);0,812
1;c(14.75621, 67.29691);0,836
1;c(14.629912, 67.29631);0,817
1;c(10.522315, 60.508404);0,543
1;c(10.612301, 60.332677);0,672
1;c(10.479432, 60.326588);0,586
1;c(10.453637, 60.357405);0,653
1;c(18.171, 59.80536);0,34
1;c(16.64446, 62.18106);0,462
1;c(13.52224, 58.17242);0,276
1;c(13.47763, 57.98954);0,374
1;c(14.10593, 58.41807);0,316
1;c(13.35985, 58.08871);0,299
1;c(13.74553, 58.2553);0,2
1;c(13.66049, 58.22312);0,246
1;c(13.60067, 58.25609);0,226
1;c(13.78734, 58.32941);0,205
1;c(9.567479, 62.708773);0,857
1;c(9.563492, 62.694427);0,86
1;c(9.548955, 62.727121);0,857
1;c(9.581617, 62.741836);0,857
1;c(9.668875, 62.506902);0,847
1;c(9.214105, 62.581402);0,867
1;c(9.629866, 62.590561);0,791
1;c(9.63086, 62.51434);0,792
1;c(9.715538, 62.613201);0,692
1;c(9.294128, 61.465149);0,634
1;c(9.660452, 62.464942);0,817
1;c(9.726535, 61.653406);0,496
1;c(9.181501, 62.037087);0,657
1;c(9.64068, 62.502249);0,792
1;c(9.658489, 62.498154);0,817
1;c(8.505348, 62.544205);0,887
1;c(8.913838, 62.457986);0,869
1;c(9.643724, 62.60109);0,791
1;c(9.494225, 62.663892);0,864
1;c(9.505852, 62.613154);0,799
1;c(5.080594, 60.041361);0,531
1;c(9.699559, 62.606567);0,784
1;c(9.494787, 62.673009);0,865
1;c(9.551655, 62.651614);0,868
1;c(9.420313, 62.700027);0,87
1;c(9.452838, 62.688976);0,87
1;c(9.653927, 62.533632);0,792
1;c(9.591262, 62.499712);0,842
1;c(9.510663, 62.653888);0,859
1;c(15.77809, 57.91671);0,356
1;c(15.88304, 62.65227);0,536
1;c(16.32571, 62.31486);0,515
1;c(16.43065, 62.26059);0,506
1;c(16.1043, 62.35139);0,617
1;c(16.07542, 62.36043);0,574
1;c(15.951, 62.58941);0,6
1;c(16.74208, 62.371);0,496
1;c(16.14247, 62.31093);0,545
1;c(17.16843, 62.39889);0,438
1;c(16.75471, 62.46513);0,548
1;c(16.35635, 62.40895);0,628
1;c(16.40011, 62.66449);0,66
1;c(16.01777, 62.4009);0,591
1;c(17.53378, 62.52946);0,503
1;c(16.3059, 62.28352);0,56
1;c(16.12717, 62.68332);0,601
1;c(16.23842, 62.27926);0,562
1;c(16.9196, 62.20817);0,519
1;c(16.90967, 62.19928);0,532
1;c(17.47504, 62.5212);0,339
1;c(16.49166, 62.40386);0,688
1;c(14.97933, 59.47053);0,427
1;c(16.54277, 58.33775);0,456
1;c(16.80204, 58.18714);0,304
1;c(8.538683, 62.51941);0,886
1;c(8.893459, 62.43818);0,869
1;c(8.869956, 62.497402);0,874
1;c(8.934289, 62.475043);0,862
1;c(7.078481, 62.965178);0,531
1;c(6.964763, 62.919769);0,8
1;c(6.972137, 62.928486);0,8
1;c(8.916933, 62.467467);0,862
1;c(14.99292, 62.92885);0,466
1;c(14.13765, 63.35808);0,454
1;c(14.54313, 63.19825);0,594
1;c(15.35448, 62.80153);0,447
1;c(15.60002, 63.30181);0,54
1;c(15.90308, 62.8534);0,605
1;c(14.70391, 63.18055);0,421
1;c(13.95795, 63.36426);0,377
1;c(14.81183, 63.10815);0,504
1;c(13.88736, 63.41018);0,41
1;c(15.07994, 62.95346);0,484
1;c(15.10989, 62.88613);0,492
1;c(14.04111, 63.3731);0,463
1;c(13.87311, 63.39652);0,42
1;c(14.68161, 58.37936);0,349
1;c(14.65473, 61.07512);0,716
1;c(14.33383, 57.30615);0,308
1;c(14.3549, 57.31481);0,308
1;c(14.60682, 61.05596);0,612
1;c(18.69633, 60.12029);0,322
1;c(17.86324, 59.18626);0,307
1;c(13.2426, 58.79646);0,266
1;c(16.90434, 59.26705);0,348
1;c(17.32753, 58.77842);0,284
1;c(16.7773, 59.3224);0,484
1;c(16.10292, 59.33021);0,541
1;c(17.38944, 58.76119);0,531
1;c(17.40521, 58.83512);0,306
1;c(16.06499, 58.80443);0,536
1;c(16.3566, 58.43717);0,49
1;c(16.2827, 58.39549);0,445
1;c(16.48919, 58.38406);0,443
1;c(16.48441, 58.39679);0,443
1;c(16.76317, 58.27182);0,356
1;c(18.04601, 59.99813);0,424
1;c(18.75069, 59.26053);0,348
1;c(13.72109, 63.34925);0,484
1;c(18.68478, 59.87748);0,297
1;c(12.73043, 57.19556);0,414
1;c(12.6017, 57.00005);0,243
1;c(17.13004, 61.97066);0,585
1;c(15.1631, 61.7419);0,487
1;c(15.77075, 62.02428);0,506
1;c(16.57001, 61.69981);0,5
1;c(16.33713, 62.14084);0,5
1;c(16.91762, 62.15435);0,519
1;c(16.40979, 61.11474);0,768
1;c(15.15073, 61.75965);0,478
1;c(16.25273, 62.22303);0,555
1;c(16.85496, 62.13965);0,459
1;c(16.2323, 62.22741);0,524
1;c(14.91794, 61.78312);0,496
1;c(16.51593, 62.06732);0,506
1;c(15.79413, 62.26361);0,551
1;c(15.68899, 62.11966);0,521
1;c(15.80533, 61.96185);0,531
1;c(16.64748, 62.14247);0,466
1;c(16.53921, 61.57308);0,717
1;c(16.69976, 61.21778);0,639
1;c(16.42623, 62.20002);0,493
1;c(16.38675, 62.18002);0,526
1;c(15.32105, 61.47782);0,65
1;c(16.21173, 62.22842);0,524
1;c(16.61379, 62.15192);0,448
1;c(15.17617, 61.72673);0,561
1;c(16.70742, 61.60578);0,536
1;c(15.75575, 61.46733);0,587
1;c(15.69306, 61.50316);0,584
1;c(15.42243, 62.11713);0,489
1;c(17.07663, 62.00944);0,58
1;c(16.11249, 62.09266);0,541
1;c(15.15868, 61.73218);0,487
1;c(15.25121, 58.05998);0,359
1;c(15.07422, 58.5982);0,332
1;c(16.55686, 59.90344);0,588
1;c(12.73305, 56.98447);0,239
1;c(12.44109, 56.92331);0,247
1;c(13.61969, 63.26518);0,463
1;c(14.94715, 63.46289);0,493
1;c(14.66957, 63.17826);0,421
1;c(15.13713, 62.72213);0,498
1;c(14.47192, 63.22728);0,577
1;c(14.65423, 63.16847);0,493
1;c(14.6509, 63.8075);0,552
1;c(14.32265, 63.28976);0,446
1;c(14.59951, 63.3694);0,388
1;c(14.85363, 63.07965);0,505
1;c(14.48881, 63.33795);0,392
1;c(14.71247, 63.80165);0,688
1;c(14.76665, 63.13896);0,468
1;c(14.37048, 63.3562);0,404
1;c(14.53357, 63.18509);0,58
1;c(14.58957, 63.3809);0,378
1;c(14.85638, 63.43327);0,448
1;c(14.87182, 63.08523);0,479
1;c(14.3174, 63.32192);0,346
1;c(14.78927, 63.13624);0,468
1;c(14.45656, 63.24282);0,57
1;c(14.74586, 63.29058);0,419
1;c(14.79355, 63.09748);0,504
1;c(14.8262, 63.22314);0,457
1;c(14.89745, 63.07449);0,483
1;c(14.69139, 63.80378);0,584
1;c(14.39475, 63.26555);0,41
1;c(14.55899, 63.26888);0,477
1;c(14.80486, 63.12181);0,504
1;c(11.95051, 57.36315);0,531
1;c(15.50506, 59.84032);0,63
1;c(14.86063, 58.1768);0,352
1;c(15.82782, 59.00272);0,542
1;c(14.32062, 59.77469);0,535
1;c(16.22447, 59.47919);0,579
1;c(18.51138, 60.19327);0,32
1;c(15.34057, 57.74594);0,43
1;c(14.91337, 58.19237);0,365
1;c(18.39735, 59.58529);0,304
1;c(18.8367, 59.95455);0,333
1;c(18.74659, 59.93808);0,329
1;c(18.51448, 59.75841);0,286
1;c(18.52446, 59.72785);0,303
1;c(15.49073, 58.22219);0,358
1;c(15.42733, 58.20234);0,359
1;c(15.54475, 58.23406);0,35
1;c(15.8103, 58.32994);0,399
1;c(15.46178, 58.57367);0,328
1;c(15.62279, 58.3176);0,351
1;c(15.22291, 58.06638);0,351
1;c(16.89518, 62.4706);0,465
1;c(16.68641, 62.31753);0,465
1;c(15.86134, 58.61108);0,432
1;c(16.73962, 58.49404);0,396
1;c(16.55255, 58.54327);0,435
1;c(16.62662, 58.62039);0,402
1;c(16.76308, 58.47546);0,371
1;c(14.65042, 56.25034);0,212
1;c(16.7642, 58.53395);0,364
1;c(16.76613, 58.44294);0,424
1;c(11.25475, 58.41699);0,531
1;c(15.83418, 62.54013);0,648
1;c(17.19833, 62.45962);0,456
1;c(15.97048, 62.59387);0,601
1;c(18.25906, 62.84267);0,531
1;c(15.83214, 62.42888);0,559
1;c(18.19051, 63.03863);0,661
1;c(17.26165, 62.24718);0,568
1;c(17.48172, 62.46727);0,531
1;c(16.64564, 62.44609);0,604
1;c(17.53932, 62.45759);0,531
1;c(17.14212, 62.4162);0,434
1;c(17.44028, 62.77289);0,501
1;c(17.82862, 62.72296);0,563
1;c(18.13901, 62.9632);0,635
1;c(18.42885, 62.87462);0,531
1;c(15.83592, 62.32749);0,535
1;c(15.67851, 62.59391);0,536
1;c(15.83421, 62.56705);0,643
1;c(16.85441, 62.26791);0,509
1;c(17.67579, 62.62546);0,544
1;c(18.19837, 62.94156);0,62
1;c(15.85364, 62.55807);0,643
1;c(18.13983, 63.39313);0,543
1;c(15.89252, 62.55805);0,585
1;c(18.22736, 62.81539);0,542
1;c(16.54138, 62.61716);0,615
1;c(16.68474, 62.32651);0,465
1;c(15.99188, 62.27891);0,595
1;c(18.34777, 63.0736);0,638
1;c(17.17252, 62.48859);0,456
1;c(16.73267, 62.37914);0,556
1;c(17.61676, 62.52033);0,526
1;c(17.50008, 62.4491);0,531
1;c(17.20835, 62.42542);0,419
1;c(12.68681, 59.98391);0,499
1;c(14.04175, 56.81069);0,345
1;c(15.67664, 57.04027);0,404
1;c(15.65974, 56.9871);0,403
1;c(15.38772, 57.18764);0,424
1;c(14.72264, 57.1587);0,354
1;c(14.49218, 57.08049);0,279
1;c(14.24521, 56.82567);0,344
1;c(15.16706, 57.22801);0,29
1;c(14.379, 57.13729);0,298
1;c(16.01981, 58.25672);0,393
1;c(14.97169, 57.88506);0,381
1;c(16.03536, 58.66591);0,437
1;c(15.31946, 59.94536);0,509
1;c(16.05715, 58.65467);0,424
1;c(14.9395, 57.96207);0,323
1;c(18.44906, 59.98893);0,365
1;c(15.47371, 57.83617);0,438
1;c(15.67761, 58.91687);0,505
1;c(15.77874, 58.87032);0,497
1;c(15.27921, 58.79281);0,335
1;c(15.2791, 58.73879);0,321
1;c(16.25588, 58.59171);0,437
1;c(15.44149, 58.07017);0,422
1;c(16.38744, 58.30059);0,476
1;c(12.5752, 57.75772);0,354
1;c(12.73616, 57.86145);0,337
1;c(16.96484, 58.67858);0,368
1;c(14.75384, 60.17755);0,719
1;c(14.71205, 60.23969);0,763
1;c(14.81495, 60.22192);0,678
1;c(14.22218, 60.12119);0,67
1;c(15.09917, 60.32911);0,626
1;c(15.54095, 57.38147);0,451
1;c(16.26102, 56.87097);0,272
1;c(15.73679, 57.82673);0,428
1;c(16.12277, 56.8502);0,323
1;c(15.68125, 57.77785);0,489
1;c(12.79726, 59.94474);0,53
1;c(12.09378, 59.48334);0,307
1;c(16.51548, 59.16251);0,414
1;c(12.57348, 60.66703);0,713
1;c(12.88649, 60.46269);0,71
1;c(12.93985, 60.43511);0,577
1;c(12.75028, 60.10997);0,513
1;c(12.54134, 60.14922);0,491
1;c(12.65167, 60.21522);0,499
1;c(12.31766, 59.52186);0,511
1;c(15.68538, 56.40741);0,177
1;c(18.50924, 60.35231);0,531
1;c(17.42783, 60.28731);0,569
1;c(18.46483, 60.40799);0,531
1;c(17.79934, 60.47886);0,514
1;c(17.54465, 60.54616);0,551
1;c(17.9844, 60.26238);0,525
1;c(17.99971, 60.53677);0,4
1;c(18.35577, 59.91802);0,35
1;c(18.50261, 60.26215);0,31
1;c(18.08518, 60.45633);0,387
1;c(17.88794, 60.55562);0,415
1;c(17.95335, 60.57972);0,446
1;c(17.66774, 60.43152);0,513
1;c(18.11333, 60.10311);0,481
1;c(17.64835, 60.38229);0,545
1;c(18.31571, 59.88992);0,373
1;c(17.93893, 60.24955);0,547
1;c(17.5861, 60.57075);0,475
1;c(18.01988, 60.17212);0,501
1;c(17.61276, 60.13426);0,483
1;c(18.40625, 60.31393);0,347
1;c(18.08863, 60.23721);0,46
1;c(17.36987, 60.00391);0,486
1;c(18.10492, 60.27157);0,442
1;c(18.12736, 60.1336);0,464
1;c(17.9383, 60.42278);0,481
1;c(18.23118, 60.29734);0,405
1;c(17.55527, 60.19863);0,509
1;c(17.83505, 60.16333);0,432
1;c(17.37844, 59.98731);0,492
1;c(18.42922, 60.22886);0,324
1;c(15.42376, 59.11176);0,508
1;c(14.68831, 59.82299);0,567
1;c(15.45807, 59.34345);0,588
1;c(14.24978, 59.72982);0,527
1;c(13.42539, 58.59757);0,27
1;c(13.35025, 58.56732);0,287
1;c(13.77223, 58.22625);0,279
1;c(13.62909, 58.19278);0,27
1;c(12.67424, 57.89403);0,326
1;c(13.70307, 58.30929);0,275
1;c(12.77991, 57.3281);0,423
1;c(13.73798, 58.2429);0,216
1;c(13.60004, 58.47666);0,247
1;c(13.20744, 57.42553);0,359
1;c(12.36404, 57.92738);0,364
1;c(14.13631, 58.27038);0,343
1;c(13.69844, 58.28305);0,217
1;c(13.5727, 58.47529);0,192
1;c(13.60105, 58.29773);0,225
1;c(13.75032, 58.4576);0,426
1;c(13.39702, 58.58706);0,256
1;c(13.46876, 57.89592);0,304
1;c(12.75495, 57.9778);0,255
1;c(13.80296, 58.36852);0,283
1;c(13.49227, 58.62923);0,16
1;c(12.71208, 56.46911);0,531
1;c(12.69986, 56.37259);0,531
1;c(13.94698, 55.96191);0,227
1;c(13.39092, 55.65152);0,331
1;c(16.52183, 56.74218);0,206
1;c(15.33663, 57.39277);0,458
1;c(15.02677, 57.51362);0,378
1;c(16.30191, 58.04171);0,488
1;c(14.25451, 59.8011);0,528
1;c(14.37006, 59.7833);0,491
1;c(12.12514, 58.98089);0,29
1;c(14.21349, 58.29358);0,334
1;c(13.72725, 57.83037);0,353
1;c(12.96449, 58.04374);0,248
1;c(13.97564, 58.11079);0,279
1;c(11.69613, 57.99425);0,531
1;c(11.79532, 57.56701);0,531
1;c(11.87877, 57.68409);0,22
1;c(13.38409, 58.57515);0,279
1;c(16.00417, 59.71853);0,612
1;c(15.83115, 60.04853);0,612
1;c(15.92867, 60.11175);0,582
1;c(16.00971, 60.12413);0,625
1;c(13.20874, 57.50102);0,307
1;c(14.08239, 58.84861);0,276
1;c(11.98221, 59.03445);0,313
1;c(12.83688, 57.39488);0,427
1;c(17.97894, 62.96665);0,539
1;c(16.64524, 62.53564);0,536
1;c(16.64947, 62.21383);0,458
1;c(17.49376, 62.62783);0,508
1;c(17.69059, 62.51763);0,567
1;c(17.26082, 62.90541);0,579
1;c(17.53883, 62.48273);0,409
1;c(17.44953, 62.91927);0,546
1;c(17.65833, 62.43901);0,576
1;c(17.4871, 63.00758);0,508
1;c(17.56396, 62.74467);0,507
1;c(16.34627, 63.58398);0,495
1;c(15.76292, 59.40161);0,622
1;c(15.74604, 59.98598);0,651
1;c(15.73537, 59.94216);0,662
1;c(14.33464, 58.49706);0,366
1;c(13.55782, 58.60076);0,156
1;c(13.42892, 58.57329);0,164
1;c(13.00933, 58.55226);0,214
1;c(12.78883, 57.85642);0,355
1;c(15.67002, 59.7214);0,657
1;c(13.4015, 58.59703);0,256
1;c(15.22742, 59.99076);0,524
1;c(15.06764, 60.32656);0,645
1;c(16.32123, 60.41782);0,679
1;c(15.18071, 60.33409);0,577
1;c(15.1058, 60.31959);0,626
1;c(15.71082, 60.11227);0,642
1;c(14.46554, 60.47337);0,734
1;c(15.04725, 60.34709);0,645
1;c(15.26417, 60.19986);0,625
1;c(13.97501, 61.16422);0,652
1;c(14.52795, 60.56483);0,717
1;c(15.25577, 60.97636);0,661
1;c(13.80382, 60.77319);0,632
1;c(16.35172, 60.26556);0,614
1;c(15.37555, 60.31086);0,641
1;c(15.68211, 59.95123);0,665
1;c(13.8187, 61.27254);0,665
1;c(13.87687, 61.17553);0,593
1;c(14.18113, 61.15116);0,706
1;c(15.74496, 60.12217);0,642
1;c(16.34794, 60.2557);0,614
1;c(15.32125, 60.67776);0,65
1;c(15.36014, 60.79631);0,595
1;c(15.53528, 60.34463);0,656
1;c(16.30154, 60.29269);0,677
1;c(13.93795, 61.14856);0,666
1;c(14.77359, 61.17677);0,706
1;c(15.32509, 60.6661);0,659
1;c(15.46883, 60.73744);0,647
1;c(15.74469, 60.26398);0,66
1;c(14.98179, 60.35747);0,662
1;c(15.45253, 60.0508);0,649
1;c(15.46286, 60.7814);0,675
1;c(15.2824, 60.21122);0,64
1;c(15.12223, 60.80197);0,658
1;c(15.04331, 60.79403);0,657
1;c(15.21653, 61.24297);0,611
1;c(13.33293, 60.9799);0,592
1;c(15.2246, 60.96367);0,659
1;c(14.43528, 61.04681);0,63
1;c(13.95487, 61.1391);0,666
1;c(14.80177, 60.96567);0,724
1;c(18.27181, 59.11122);0,381
1;c(16.27385, 58.59887);0,437
1;c(14.78637, 58.12384);0,331
1;c(13.60665, 58.13753);0,3
1;c(11.18101, 58.74692);0,414
1;c(15.15938, 58.78303);0,396
1;c(15.06531, 58.13197);0,362
1;c(16.63772, 58.49423);0,394
1;c(15.79142, 58.5876);0,425
1;c(15.82065, 58.5894);0,433
1;c(15.68017, 58.97123);0,503
1;c(15.82036, 57.85185);0,383
1;c(15.1046, 58.75626);0,402
1;c(15.51797, 58.28338);0,342
1;c(16.61277, 58.14922);0,443
1;c(16.70223, 58.56922);0,394
1;c(15.6597, 58.92004);0,51
1;c(15.34963, 58.07836);0,388
1;c(15.64357, 58.95539);0,51
1;c(15.00586, 58.23335);0,373
1;c(16.19603, 58.15705);0,44
1;c(15.60228, 58.88832);0,479
1;c(16.7808, 58.51853);0,364
1;c(15.27206, 58.65158);0,354
1;c(15.27038, 58.09413);0,359
1;c(15.08498, 58.74404);0,392
1;c(15.26373, 58.64299);0,354
1;c(15.01321, 58.1813);0,372
1;c(15.98261, 58.78814);0,501
1;c(16.78402, 58.53741);0,364
1;c(16.02873, 57.90539);0,395
1;c(15.36543, 58.28427);0,364
1;c(15.83133, 58.73098);0,464
1;c(16.59143, 58.53924);0,416
1;c(15.76122, 58.30266);0,397
1;c(15.445, 58.31713);0,361
1;c(15.83148, 57.85976);0,383
1;c(16.42775, 58.63158);0,531
1;c(15.82051, 57.88679);0,355
1;c(14.74836, 58.21222);0,32
1;c(15.77013, 58.39826);0,369
1;c(14.90663, 58.32588);0,382
1;c(15.57482, 58.67336);0,416
1;c(15.23862, 58.82694);0,363
1;c(15.62029, 58.89005);0,479
1;c(15.26177, 58.13533);0,354
1;c(16.32733, 58.2893);0,397
1;c(15.18247, 58.19485);0,368
1;c(15.19918, 58.1793);0,368
1;c(15.30612, 57.71712);0,445
1;c(15.50178, 57.93655);0,447
1;c(15.48943, 57.98048);0,409
1;c(15.55002, 58.24998);0,35
1;c(15.1106, 58.11387);0,343
1;c(15.83182, 58.71337);0,464
1;c(15.2813, 58.22146);0,359
1;c(15.07382, 58.23091);0,374
1;c(15.49205, 57.82702);0,437
1;c(14.8864, 58.13308);0,353
1;c(16.68465, 58.36323);0,436
1;c(15.94507, 58.07882);0,384
1;c(15.4162, 58.07648);0,421
1;c(16.04165, 58.4316);0,409
1;c(16.89404, 58.50951);0,34
1;c(15.43107, 57.71392);0,429
1;c(14.88358, 58.14275);0,353
1;c(15.47558, 58.28641);0,368
1;c(15.89261, 57.96448);0,398
1;c(15.60057, 58.21585);0,358
1;c(15.47281, 57.7963);0,437
1;c(15.54359, 57.96348);0,401
1;c(14.71987, 58.1107);0,354
1;c(15.07002, 58.31498);0,384
1;c(15.27513, 58.18566);0,355
1;c(15.55821, 57.8173);0,442
1;c(15.16094, 58.09065);0,353
1;c(15.57258, 58.13754);0,356
1;c(16.71003, 58.26112);0,372
1;c(15.22871, 58.1087);0,362
1;c(15.54323, 57.86441);0,439
1;c(15.38855, 58.18507);0,353
1;c(15.9523, 58.82272);0,503
1;c(15.54025, 57.87895);0,44
1;c(15.40236, 58.8295);0,362
1;c(14.70469, 58.11796);0,35
1;c(15.29093, 58.15659);0,354
1;c(15.40073, 58.0921);0,386
1;c(15.42609, 58.28016);0,367
1;c(15.66625, 58.93226);0,51
1;c(15.86407, 58.14852);0,349
1;c(15.39651, 58.21975);0,342
1;c(16.9497, 58.42141);0,531
1;c(18.75731, 59.27223);0,348
1;c(15.23586, 58.0816);0,351
1;c(15.24213, 58.09221);0,362
1;c(16.07453, 58.71319);0,51
1;c(15.39492, 57.74837);0,436
1;c(15.696, 58.86047);0,459
1;c(15.63752, 58.88833);0,492
1;c(14.76875, 58.26683);0,365
1;c(14.68152, 58.10501);0,35
1;c(16.71414, 58.27445);0,372
1;c(15.06673, 58.57655);0,279
1;c(15.51346, 58.83181);0,418
1;c(16.46756, 59.34499);0,47
1;c(15.30665, 58.38909);0,466
1;c(16.70483, 58.3832);0,456
1;c(16.24229, 58.89442);0,478
1;c(18.40623, 62.87459);0,59
1;c(16.37658, 62.41389);0,639
1;c(15.5969, 62.59134);0,522
1;c(16.48847, 62.66309);0,605
1;c(16.14603, 62.34802);0,587
1;c(15.26707, 58.78532);0,367
1;c(14.727, 58.16365);0,347
1;c(18.42715, 59.07079);0,326
1;c(14.96213, 58.24202);0,339
1;c(15.07364, 58.70874);0,412
1;c(13.02176, 56.06577);0,311
1;c(14.15404, 59.81984);0,461
1;c(13.97273, 57.94421);0,303
1;c(12.51653, 59.07699);0,272
1;c(17.71971, 62.61123);0,514
1;c(17.80183, 59.65732);0,433
1;c(18.66038, 59.39104);0,357
1;c(18.80601, 60.02851);0,336
1;c(16.52865, 63.15417);0,549
1;c(18.61667, 59.56128);0,299
1;c(18.44062, 60.04546);0,423
1;c(18.80019, 60.06585);0,323
1;c(18.86794, 59.98257);0,332
1;c(18.8507, 59.80063);0,309
1;c(18.43912, 60.03579);0,392
1;c(18.70537, 60.11247);0,322
1;c(18.66832, 60.13133);0,531
1;c(18.20526, 59.77626);0,338
1;c(18.61662, 59.66174);0,291
1;c(18.74258, 59.98031);0,348
1;c(18.5204, 59.74403);0,303
1;c(18.36633, 59.70135);0,314
1;c(18.6653, 59.97447);0,348
1;c(14.63086, 63.23575);0,474
1;c(16.17259, 63.19057);0,519
1;c(18.20753, 59.57994);0,327
1;c(17.61856, 58.99487);0,307
1;c(17.61127, 58.95479);0,308
1;c(17.40288, 59.01805);0,313
1;c(17.76898, 58.9796);0,335
1;c(17.74397, 58.96188);0,531
1;c(17.78792, 58.8838);0,531
1;c(17.61326, 59.61658);0,396
1;c(17.70927, 59.50466);0,421
1;c(14.88021, 59.46387);0,418
1;c(15.42883, 59.7742);0,652
1;c(14.98728, 59.5049);0,444
1;c(15.0551, 58.74256);0,412
1;c(14.44896, 59.8167);0,528
1;c(14.84129, 59.95777);0,559
1;c(15.13703, 58.92929);0,355
1;c(17.64695, 58.9722);0,303
1;c(13.93239, 61.33609);0,599
1;c(14.97201, 57.9184);0,375
1;c(12.61554, 56.79127);0,531
1;c(15.45311, 58.08596);0,396
1;c(18.41172, 60.42485);0,413
1;c(14.56762, 57.96797);0,364
1;c(13.94121, 58.03266);0,352
1;c(14.3976, 57.25946);0,293
1;c(15.18647, 57.52601);0,405
1;c(14.42791, 57.80822);0,447
1;c(16.07486, 59.80197);0,6
1;c(15.95896, 60.12972);0,628
1;c(16.58094, 59.95372);0,597
1;c(16.08684, 59.78731);0,513
1;c(15.74754, 60.14016);0,644
1;c(16.56751, 59.9144);0,588
1;c(15.9147, 60.12954);0,612
1;c(16.16473, 59.94258);0,613
1;c(14.76487, 63.47029);0,417
1;c(16.37369, 57.83242);0,432
1;c(16.12436, 57.84341);0,41
1;c(16.18647, 57.82618);0,39
1;c(16.31421, 58.05236);0,488
1;c(16.68671, 57.91079);0,391
1;c(16.11176, 57.3478);0,42
1;c(16.29948, 57.59773);0,418
1;c(16.33661, 57.73496);0,42
1;c(16.16257, 57.34434);0,439
1;c(16.33664, 57.62272);0,45
1;c(16.21643, 57.73288);0,446
1;c(15.66367, 57.67583);0,523
1;c(16.06009, 57.80315);0,391
1;c(16.02039, 57.63173);0,427
1;c(15.7861, 57.51608);0,494
1;c(15.84756, 57.25837);0,411
1;c(15.78658, 56.62978);0,269
1;c(15.55348, 57.37306);0,483
1;c(15.53552, 56.65014);0,385
1;c(15.74586, 56.49304);0,177
1;c(16.03358, 57.59938);0,483
1;c(15.43848, 56.7379);0,397
1;c(15.693, 57.40738);0,514
1;c(15.97164, 57.58511);0,452
1;c(15.64683, 57.31305);0,485
1;c(15.78751, 57.59526);0,455
1;c(15.80613, 57.48376);0,479
1;c(15.76807, 57.21527);0,417
1;c(15.67947, 56.50219);0,23
1;c(16.00171, 57.26912);0,385
1;c(15.79803, 56.40168);0,196
1;c(15.69, 57.8258);0,466
1;c(14.62718, 61.10072);0,678
1;c(15.06089, 63.41046);0,475
1;c(14.38091, 59.04874);0,317
1;c(15.96579, 59.98112);0,612
1;c(17.87539, 59.46721);0,443
1;c(12.41659, 59.52266);0,47
1;c(12.68197, 59.69276);0,589
1;c(12.67164, 59.67006);0,589
1;c(12.64441, 59.95864);0,517
1;c(12.43397, 59.52581);0,365
1;c(12.32074, 59.59471);0,527
1;c(12.36591, 59.5384);0,515
1;c(12.3468, 59.6343);0,532
1;c(12.51637, 59.94922);0,581
1;c(12.61106, 59.82147);0,63
1;c(12.41029, 59.53615);0,47
1;c(12.60826, 59.99909);0,513
1;c(12.42909, 57.03324);0,265
1;c(12.59584, 59.93055);0,594
1;c(12.71479, 59.91451);0,517
1;c(12.76406, 59.93806);0,516
1;c(12.80266, 59.87253);0,452
1;c(12.82381, 59.86516);0,452
1;c(12.8409, 60.05704);0,516
1;c(12.79456, 59.86336);0,452
1;c(12.53957, 59.34982);0,491
1;c(12.13521, 59.37395);0,31
1;c(12.15634, 59.52554);0,296
1;c(12.78419, 59.87929);0,488
1;c(12.69761, 60.41618);0,585
1;c(14.26449, 59.86435);0,509
1;c(14.34104, 59.89773);0,484
1;c(14.22932, 59.72855);0,527
1;c(14.05546, 59.41481);0,364
1;c(14.25307, 59.84533);0,509
1;c(14.26767, 59.70657);0,552
1;c(14.11374, 58.9873);0,184
1;c(14.07003, 59.38308);0,364
1;c(14.36396, 59.75073);0,491
1;c(14.15066, 59.77337);0,484
1;c(17.12758, 58.95759);0,364
1;c(17.51603, 58.91973);0,32
1;c(16.89216, 58.9552);0,361
1;c(16.1591, 59.1778);0,471
1;c(17.08209, 58.7573);0,336
1;c(16.27158, 58.87408);0,482
1;c(16.25178, 58.88112);0,45
1;c(17.26272, 58.75852);0,308
1;c(17.55613, 58.94029);0,309
1;c(16.80163, 59.25039);0,421
1;c(16.94224, 59.11882);0,349
1;c(16.30386, 58.86671);0,47
1;c(16.19117, 59.0016);0,522
